sensor_id,macroarea_id,edge_cluster,edge_id,lat,lon,x_km,y_km,rows,rows_per_day,distance_to_edge_km
62361,none,2,edge-2,51.53574859,5.50556928,4009.376274955083,3167.9423106584145,16609,535.7741935483871,24.97002469596616
62382,none,4,edge-4,46.39680651999999,7.10857272,4098.448792078282,2591.3944863716656,16527,533.1290322580645,285.80335106131787
62402,none,7,edge-7,51.224,22.506,5189.745028989963,3198.2818352263757,16600,535.483870967742,237.51972789494806
62416,none,1,edge-1,51.11953456,0.28037667,3642.763851270278,3157.229275875961,16474,531.4193548387096,179.96490368062967
62418,none,5,edge-5,54.242,10.28,4339.258776223011,3459.522945451489,14982,483.2903225806452,255.7259938284803
62436,none,7,edge-7,50.252,18.848,4950.3307923007815,3053.578774956933,1029,33.193548387096776,146.05108043224703
62458,none,2,edge-2,52.122,5.25,3995.932470050647,3234.176270447672,19047,614.4193548387096,66.49731791613348
62510,none,3,edge-3,48.242,11.654,4443.897504393,2793.4290958798447,9652,311.35483870967744,155.0649950966797
62522,none,2,edge-2,48.836369479999995,2.30575025,3757.153632629141,2887.6002218361123,14807,477.64516129032256,400.1482128826565
62529,none,2,edge-2,48.91831,2.343501,3760.8351710940747,2896.381452202547,16627,536.3548387096774,391.2526408391964
62531,none,2,edge-2,48.922513,2.34369811,3760.8970815044895,2896.8451691196433,16615,535.9677419354839,390.8756200545722
62533,none,1,edge-1,53.33404762999999,-1.48116946,3559.7768089092056,3418.87153801162,14749,475.7741935483871,153.63524834475373
62538,none,9,edge-9,42.49357781,25.03621101,5551.790938458433,2277.731711142172,15854,511.4193548387097,84.8210186345469
62540,none,2,edge-2,51.5523437,5.4797952,4007.705945475715,3169.8960364839427,16615,535.9677419354839,25.79212127062135
62542,none,9,edge-9,42.46406245,25.53764033,5592.8076200913865,2282.8722635915383,1,0.03225806451612903,125.91073085962297
62544,none,2,edge-2,49.03,1.822,3724.2060099630867,2912.8401102367875,16589,535.1290322580645,406.54600347861236
62569,none,2,edge-2,48.918761,2.340084,3760.591317860534,2896.457381510145,13057,421.19354838709677,391.3670367238544
62592,none,0,edge-0,41.622,2.276,3676.0402150582213,2090.7723313017427,16347,527.3225806451613,272.8969704247229
62600,none,2,edge-2,48.922,2.346,3761.058978485623,2896.7708730915074,16564,534.3225806451613,390.8168469487332
62615,none,0,edge-0,39.53241242,-8.92872512,2703.363749584481,2029.6770373403845,10061,324.5483870967742,719.458102345587
62617,none,2,edge-2,51.19,6.807999999999999,4097.925096630819,3124.7515464568396,16533,533.3225806451613,84.91287004826054
62632,none,1,edge-1,51.248,-0.546,3587.5930652753127,3179.3976058017556,13373,431.38709677419354,125.19729803093149
62634,none,2,edge-2,50.534,6.442000000000001,4068.8438116108655,3053.0296236563136,16622,536.1935483870968,130.60993655489185
62655,none,11,edge-11,55.556,37.816,6026.503133226917,3941.723994658278,15468,498.96774193548384,89.39801512086365
62697,none,9,edge-9,42.68,23.312,5409.0435492325405,2271.4769532662567,16570,534.516129032258,58.35231983912611
62708,none,2,edge-2,51.62414888237638,5.886507004035501,4036.3083540371354,3176.2070119761647,16563,534.2903225806451,4.751086654692426
62710,none,2,edge-2,51.6241819389161,5.886556789912884,4036.3120024785517,3176.210490700029,15841,511.0,4.752769341713606
62712,none,11,edge-11,55.586,37.73,6020.248889554586,3942.7872807229087,16393,528.8064516129032,85.1929972629666
62725,none,2,edge-2,52.6,4.694,3961.8463417019902,3289.870691541985,16541,533.5806451612904,131.78400265700688
62779,none,2,edge-2,48.796,2.396,3763.2870207077144,2882.4446251545246,33252,1072.6451612903227,399.7605280682705
62789,none,9,edge-9,42.016,21.454,5269.02424175167,2173.533526490255,16560,534.1935483870968,224.05140617665276
62791,none,5,edge-5,53.426,10.3,4340.944381847308,3368.7214821197276,5549,179.0,179.9953245398528
62800,none,5,edge-5,51.046,13.795999999999998,4587.073318046554,3110.7675980999625,16624,536.258064516129,176.72149916772332
62825,none,1,edge-1,51.6250445,-3.9543159,3361.4610897358525,3260.4609893904803,16468,531.2258064516129,145.73285194172607
62833,none,3,edge-3,49.22,6.92,4096.646241292042,2905.4685751246097,16654,537.2258064516129,211.89615627375838
62849,none,3,edge-3,49.516,8.286,4196.8738446972875,2935.1329965738537,16028,517.0322580645161,130.9128179060322
62851,none,2,edge-2,48.7069263,2.5000339,3769.901491855435,2871.8015585757475,16622,536.1935483870968,403.3715255630036
62864,none,6,edge-6,59.95000000000001,11.014,4377.809554271425,4094.787587754905,16505,532.4193548387096,371.766181653312
62881,none,3,edge-3,49.934,8.596,4220.196065429109,2981.1343043793327,16526,533.0967741935484,147.75659337145663
62885,none,8,edge-8,47.53973171,19.113040169999998,5005.566076016945,2756.237939796241,16687,538.2903225806451,43.826783685364184
62938,none,9,edge-9,42.65550647,23.4054172,5417.037393465262,2270.1547952305195,4852,156.51612903225808,50.62624686564067
62942,none,8,edge-8,47.318,19.874,5065.533898722489,2739.116840038422,13404,432.38709677419354,68.82498320440419
62960,none,11,edge-11,55.56314945,37.85517991,6028.452365028974,3943.404842924357,16217,523.1290322580645,89.10473049682093
62993,none,5,edge-5,52.1455954,12.573754,4497.144556340097,3229.3118835689597,14453,466.2258064516129,36.4804909403747
63006,none,2,edge-2,52.53199999999999,6.426,4078.5728816349815,3275.1521888338393,16606,535.6774193548387,107.38668305447368
63019,none,4,edge-4,46.046,10.76,4379.89495146699,2548.416509954812,16492,532.0,135.97736306677652
63074,none,1,edge-1,51.95568484,-7.84772837,3108.211036579542,3354.7288319079357,16527,533.1290322580645,406.2247208631685
63088,none,9,edge-9,43.164,27.786,5756.112246089553,2399.6175285050917,16328,526.7096774193549,313.4867945710011
63097,none,9,edge-9,42.32,23.198,5406.3382048225085,2230.4218493532553,16520,532.9032258064516,77.37481146491078
63115,none,2,edge-2,50.874,6.466000000000001,4072.354922751505,3090.7315823648537,9710,313.2258064516129,96.44086583814439
63172,none,5,edge-5,50.18095868,14.65001374,4652.907376630312,3018.162685677277,9659,311.5806451612903,289.27428109278975
63185,none,0,edge-0,39.22472432000001,-8.99705708,2689.991663516055,1997.9144885114226,9759,314.80645161290323,738.8205951313099
63187,none,0,edge-0,39.22640734,-8.99613976,2690.110431117356,1998.0764666928924,9207,297.0,738.6696774644116
63194,none,2,edge-2,51.67,5.624,4018.4703814365294,3182.3575156272664,18317,590.8709677419355,14.177131932275355
63196,none,4,edge-4,46.76100106,10.53567678,4361.961068462063,2627.656056550877,16421,529.7096774193549,207.93938199812746
63198,none,3,edge-3,48.43160318,10.40665984,4351.105526644315,2813.209604770754,16605,535.6451612903226,66.14974902455546
63204,none,9,edge-9,43.21,27.914,5765.081639707641,2407.0711181291017,16552,533.9354838709677,324.6575038033654
63228,none,2,edge-2,51.814432,3.934536,3903.273681702426,3206.7368991864278,15091,486.80645161290323,131.8872489329976
63262,none,7,edge-7,50.24988604,21.48456752,5136.3302077611925,3079.3591619669332,3747,120.87096774193549,219.8983997083303
63264,none,3,edge-3,48.67227425,9.52831895,4286.248193309182,2839.9903154633744,16612,535.8709677419355,25.615190513650965
63281,none,2,edge-2,51.044,3.766,3884.4052375516785,3122.263360232023,16561,534.2258064516129,157.96076364441444
63306,none,1,edge-1,52.06,1.248,3722.4011424220826,3252.688221467583,15928,513.8064516129032,217.0383199302597
63319,none,0,edge-0,44.35289050000001,-0.93934,3450.5374414538087,2424.0528543125256,14738,475.4193548387097,269.5279360902919
63321,none,3,edge-3,48.8,9.534000000000002,4286.754617379056,2854.1862361010235,16129,520.2903225806451,17.324570530698892
63329,none,2,edge-2,52.4970418,4.92744234,3976.8146401360104,3277.3100925712465,8083,260.741935483871,113.33653955901822
63339,none,1,edge-1,51.378,-1.342,3534.965448027231,3202.0156668186114,16488,531.8709677419355,78.13185700905598
63343,none,11,edge-11,57.664,39.68600000000001,6035.654739232691,4204.3738654649815,16004,516.258064516129,196.87671306691223
63347,none,3,edge-3,49.88,8.65,4223.963619149035,2975.056909105644,16601,535.516129032258,140.6131105506527
63387,none,3,edge-3,48.84469093,8.92083228,4241.768096610702,2859.6264394537066,16218,523.1612903225806,61.62471854235777
63405,none,6,edge-6,57.84,12.306,4458.133543491116,3862.0142680688286,8087,260.8709677419355,382.5973949435698
63415,none,9,edge-9,42.49291124,27.46842736,5747.099524643065,2320.7344254510663,19909,642.2258064516129,283.29413257841964
63425,none,2,edge-2,48.9144425,2.3060637,3758.0636521217903,2896.238989167451,13072,421.6774193548387,393.2812525089171
6343,none,9,edge-9,42.698,23.298,5407.5845096022185,2273.2445570640994,9718,313.48387096774195,59.6196980165878
6345,none,9,edge-9,42.666,23.264,5405.421430000161,2269.2499980318826,16309,526.0967741935484,62.24106980449946
6349,none,9,edge-9,42.64800000000001,23.406,5417.222444813116,2269.341776056378,8448,272.51612903225805,50.584375330849255
63493,none,3,edge-3,47.525999999999996,10.028,4323.110006860404,2712.4876894807235,13439,433.51612903225805,147.85778495685437
63500,none,5,edge-5,51.142,14.924,4665.300657329652,3126.1412536338676,15878,512.1935483870968,231.2840256652431
63512,none,2,edge-2,52.03,8.884,4244.4099925562705,3213.924389858142,16638,536.7096774193549,215.2972529037205
63518,none,2,edge-2,51.92059535,4.3496713,3932.71058050187,3216.221757123394,15066,486.0,106.33119209228546
63522,none,2,edge-2,48.8531192,2.6679338,3783.7730356083066,2886.7463275166583,16554,534.0,382.99893686613893
63556,none,3,edge-3,48.072,7.799999999999999,4156.996453920828,2775.6008733280287,8677,279.9032258064516,168.49491892289566
63563,none,2,edge-2,48.824470000000005,2.3536201,3760.5127589223957,2885.917671903836,16631,536.483870967742,399.079145654648
63570,none,2,edge-2,48.871130099999995,2.6864639,3785.3201485938325,2888.6055993650384,11854,382.38709677419354,380.58032280557177
63607,none,1,edge-1,52.478,-1.9179999999999997,3515.4156685602543,3329.388932996232,15547,501.51612903225805,55.34006754973867
63630,none,2,edge-2,52.07065652,4.52245384,3945.813817991796,3231.9722251782327,16467,531.1935483870968,101.5628342779355
63650,none,3,edge-3,48.8323865,9.30750176,4270.143336912498,2857.9173284428152,16631,536.483870967742,33.26496928798765
63654,none,8,edge-8,47.418,19.08,5004.7050061169075,2742.4886737212237,11952,385.5483870967742,30.053819568957092
63678,none,2,edge-2,51.525116,6.94132855,4108.792828526316,3161.6088692433823,532,17.161290322580644,78.52829013177839
63691,none,6,edge-6,57.28,27.069999999999997,5340.367279404828,3919.9414002815943,39802,1283.9354838709678,620.999267495267
63777,none,2,edge-2,52.2829427,6.8346182,4105.057957459967,3246.1771738256607,16212,522.9677419354839,99.6332267057772
63787,none,3,edge-3,49.73880644999999,9.00454313,4249.235687825717,2958.948984939239,16663,537.516129032258,113.65551413009416
63789,none,2,edge-2,50.94809001,6.95475072,4107.058666569739,3097.4214862758163,16226,523.4193548387096,110.33378792351743
63808,none,9,edge-9,43.97,22.868,5350.211809010689,2406.5161870200122,39209,1264.8064516129032,173.27648531042416
63835,none,2,edge-2,51.6141683,5.5456863,4012.685293338852,3176.483040514835,16662,537.483870967742,19.476088037638007
63841,none,2,edge-2,52.00475484,4.38861966,3936.1022647886125,3225.3556175188814,1744,56.25806451612903,106.85959801515156
63843,none,2,edge-2,51.8147525,3.9345336,3903.2764810886974,3206.7724688293133,16525,533.0645161290323,131.89217409330388
6387,none,9,edge-9,42.162,24.756,5535.870736467265,2236.988487954502,16060,518.0645161290323,80.42995278748154
6389,none,9,edge-9,42.654,23.36,5413.3962147971,2269.3280438151937,15389,496.4193548387097,54.35427038726406
63891,none,8,edge-8,45.7715511,21.235444399999995,5192.309635887582,2583.5740276384195,15990,515.8064516129032,229.86396539564603
63901,none,5,edge-5,53.482000000000006,10.294,4340.519943325716,3374.9516398062997,3108,100.25806451612904,184.9584889685805
63903,none,5,edge-5,50.678000000000004,13.938,4599.204301634447,3070.4062079160863,16284,525.2903225806451,214.62875164181085
63907,none,3,edge-3,49.484,11.238,4410.718158920483,2930.882983047542,11291,364.2258064516129,129.1626880863673
63919,none,2,edge-2,48.8538187,2.6675048,3783.7492958068697,2886.8269098847163,15271,492.61290322580646,382.9529795950612
6393,none,9,edge-9,42.674,23.281999999999996,5406.729908349679,2270.3858789722685,16281,525.1935483870968,60.78561132068732
63958,none,2,edge-2,52.296398800000006,5.973767,4046.475660187715,3250.572464836353,40578,1308.967741935484,73.638955620964
64006,none,2,edge-2,52.065062,4.482499,3943.035930188155,3231.5577782320793,16595,535.3225806451613,103.7192449724947
64019,none,2,edge-2,52.13799999999999,5.216,3993.726661972862,3236.1055983608258,19141,617.4516129032259,69.32028439616381
64025,none,6,edge-6,57.446,26.936,5328.040727332734,3936.0295008464777,9443,304.61290322580646,604.4452575802842
64043,none,2,edge-2,52.06697972,4.355341489999999,3934.3617730272326,3232.43796286553,16629,536.4193548387096,111.67794013895208
64045,none,2,edge-2,52.0689616,4.35596913,3934.4217678731125,3232.6545914746007,16634,536.5806451612904,111.73056918107858
64047,none,2,edge-2,52.08262466,4.40525204,3937.9064986345566,3233.910660548204,16607,535.7096774193549,109.33107144912216
64064,none,5,edge-5,50.618,10.642,4366.437397570622,3056.4475826970224,8947,288.61290322580646,201.78018212407568
64078,none,3,edge-3,49.696,10.808,4379.30251615766,2954.022992225124,16689,538.3548387096774,121.60361779527257
64095,none,2,edge-2,51.42000000000001,5.682,4020.832648924656,3154.344892350621,16605,535.6451612903226,26.511140632870976
64107,none,2,edge-2,52.0413548,4.4106753,3937.924323313807,3229.3015772602444,16625,536.2903225806451,107.04699422195961
6413,none,3,edge-3,48.714,9.472,4282.131397045793,2844.6567675980486,16617,536.0322580645161,25.65843025845078
64133,none,2,edge-2,52.00804236,4.39120173,3936.3071462901794,3225.706856590146,6369,205.4516129032258,106.83085084789792
64141,none,2,edge-2,50.618,7.9319999999999995,4174.658047086818,3058.314654431004,13723,442.6774193548387,186.38933109903297
64158,none,2,edge-2,51.528,5.076,3979.583751988951,3169.003435904741,16621,536.1612903225806,53.314110424264605
64164,none,5,edge-5,53.59605833,9.98158336,4319.780498093969,3387.6049953865227,16202,522.6451612903226,208.2063042145099
64189,none,5,edge-5,50.97,10.082,4326.760039548848,3095.4083849357926,16579,534.8064516129032,193.4659231116293
64196,none,2,edge-2,52.067147899999995,4.48712325,3943.369587411976,3231.765326991773,16635,536.6129032258065,103.53987449822186
64200,none,2,edge-2,52.272,5.136,3989.261373194749,3251.3500752395003,16024,516.9032258064516,84.62147936782311
64211,none,3,edge-3,48.538,14.354,4642.437479336555,2834.4434586733746,47449,1530.6129032258063,339.9375031132687
6423,none,9,edge-9,42.708,23.288000000000004,5406.594782908845,2274.194564654325,11561,372.93548387096774,60.53087843176332
64230,none,1,edge-1,49.498,0.092,3605.631188691602,2980.0044942564564,7966,256.96774193548384,310.99495091459283
6425,none,9,edge-9,42.642794,23.383586,5415.507209656086,2268.4450325268526,3697,119.25806451612904,52.43658679902156
64253,none,1,edge-1,52.95799999999999,-7.47,3160.016104097556,3457.270172419354,16410,529.3548387096774,391.59774203380726
64294,none,4,edge-4,45.596984150000004,5.25779217,3950.747139347205,2510.0609260117067,16525,533.0645161290323,388.196355457506
64298,none,2,edge-2,53.27,7.956,4184.638353723769,3353.2405439877502,16590,535.1612903225806,232.0804540472837
64302,none,2,edge-2,52.00805347,4.39117044,3936.3051003133596,3225.708254878173,10235,330.16129032258067,106.83330464195672
6433,none,9,edge-9,42.689208,23.259921000000002,5404.669785166616,2271.731728458083,14833,478.48387096774195,62.66863647531513
64352,none,1,edge-1,52.626,-8.668,3072.9085808734903,3441.246269186892,2691,86.80645161290323,464.44108801662617
64368,none,1,edge-1,53.314,-6.3,3245.1098412162164,3477.870275100811,16354,527.5483870967741,331.00994229934815
64372,none,7,edge-7,51.21653478000001,17.3997286,4837.007324490803,3148.9882009275875,12954,417.8709677419355,125.85458036185439
64388,none,2,edge-2,52.648,4.764,3966.961515597261,3294.8566630400933,2353,75.90322580645162,133.46026283702278
64402,none,9,edge-9,42.37599999999999,23.768,5451.576888094875,2244.951116755865,13275,428.2258064516129,36.901186412886666
64414,none,5,edge-5,52.47797570000001,13.385482699999999,4550.931879608682,3268.534547630615,8111,261.64516129032256,96.04244949729286
64460,none,7,edge-7,53.756,21.14,5052.531507999056,3461.815449314531,2679,86.41935483870968,280.7282253871245
64462,none,9,edge-9,44.01976712,20.90705216,5193.9941784415105,2387.038491128542,15526,500.83870967741933,293.77038516681847
64490,none,4,edge-4,43.644366,11.0783128,4408.216765900885,2282.340364372125,37091,1196.483870967742,160.92129495502581
64503,none,7,edge-7,51.94,21.258,5091.653612730518,3263.014097907628,1703,54.935483870967744,153.16113433657267
64510,none,2,edge-2,53.20624011,5.803130870000001,4040.7374226531088,3352.3298144596897,16393,528.8064516129032,174.18944090552728
64521,none,8,edge-8,46.71399999999999,17.322,4880.347502245706,2649.908501514664,16058,518.0,136.87165000100208
64542,none,8,edge-8,46.53285667,24.58986461,5433.202506486956,2711.9784152179873,16215,523.0645161290323,431.16107875833507
64544,none,2,edge-2,51.66,5.616,4017.85131009302,3181.2798009346466,14350,462.9032258064516,14.517253088894877
64602,none,9,edge-9,42.63,23.191999999999997,5400.255077880793,2264.271543661514,16264,524.6451612903226,68.21579744815162
64616,none,9,edge-9,42.162,24.754,5535.708474460138,2236.956164894044,16509,532.5483870967741,80.30771140918266
64628,none,1,edge-1,50.96,0.31399999999999995,3642.7598703175704,3139.299987274298,13472,434.5806451612903,192.15282907533364
64632,none,1,edge-1,50.936,0.246,3637.6775922484644,3137.2834680637793,16491,531.9677419354839,190.03643560648734
6464,none,9,edge-9,42.694,23.281999999999996,5406.365527151624,2272.5752479731736,15960,514.8387096774194,60.89538175646727
64644,none,2,edge-2,50.33,7.914,4172.480886841164,3026.3268760407764,2834,91.41935483870968,206.9487600189264
64668,none,9,edge-9,42.716,23.344,5410.968763187661,2275.881711487868,16376,528.258064516129,56.065079081236426
64679,none,10,edge-10,53.864,27.676,5470.692016493688,3558.8300248408027,16253,524.2903225806451,493.47227561517667
64683,none,8,edge-8,47.652,19.016,4996.844927151927,2767.74449731749,16331,526.8064516129032,55.43554429721141
64708,none,0,edge-0,44.75556783,-0.41284293,3498.004181303956,2462.3953303938556,16605,535.6451612903226,317.07081954061516
64713,none,4,edge-4,45.34,5.98,4005.597217775729,2478.258346232124,16606,535.6774193548387,328.10658203553623
64717,none,7,edge-7,50.2887955,18.96002575,4957.759197958799,3058.614630091299,9433,304.2903225806452,141.11129320996582
64739,none,1,edge-1,51.186,0.276,3643.438012673026,3164.6093890049483,76610,2471.2903225806454,175.75849808756118
64747,none,11,edge-11,55.59081,37.885485,6028.999377705624,3947.0039984709683,8994,290.1290322580645,86.5089902288564
64778,none,9,edge-9,42.4855289,23.407185669999997,5420.301751798458,2251.578770175503,16593,535.258064516129,53.87280433338381
64803,none,5,edge-5,50.8971664,13.43312874,4562.433919090057,3092.9684018344933,2697,87.0,174.2273620361791
64827,none,5,edge-5,53.972,12.286,4471.005696146213,3431.809322214658,16280,525.1612903225806,197.39363913653978
64841,none,5,edge-5,53.55,10.062,4325.10991541504,3382.4810783062803,16545,533.7096774193549,200.8267097866711
64843,none,2,edge-2,52.198,5.422,4008.2177021576995,3241.8649050382714,16443,530.4193548387096,67.84065304086313
64853,none,1,edge-1,55.558,-4.643999999999999,3403.830538278983,3699.6935931900384,16601,535.516129032258,437.145202655149
64876,none,3,edge-3,49.861999999999995,9.908,4314.384248192363,2972.1671843492722,16626,536.3225806451613,113.67559126840449
64906,none,9,edge-9,43.31204058,27.16140568,5703.237840321654,2403.9215250585153,7623,245.90322580645162,267.4972660114598
64908,none,2,edge-2,52.236,5.188,3992.536475847062,3247.116058711016,16276,525.0322580645161,79.31531987049603
64933,none,5,edge-5,53.85,10.662,4364.573578158959,3416.063496081031,16605,535.6451612903226,205.46133782267498
64935,none,2,edge-2,51.26478352,6.94394946,4107.766023854928,3132.659133740706,16072,518.4516129032259,88.41907446439886
64989,none,8,edge-8,46.12019088,19.6766907,5067.453358025195,2605.01320088771,40314,1300.4516129032259,125.87095470573094
6500,none,5,edge-5,52.33,9.772,4305.456681611936,3246.7434300693876,9828,317.03225806451616,156.07046105785352
65010,none,7,edge-7,50.002,22.014,5177.986517797812,3058.1276981167675,1604,51.74193548387097,266.4316058191479
6506,none,3,edge-3,49.858,8.768,4232.403845422497,2972.461406064534,16209,522.8709677419355,133.81683338344376
65127,none,8,edge-8,49.08,19.652,5023.991009492518,2931.3913934879706,423052,13646.838709677419,219.93629192881832
65131,none,5,edge-5,54.912,8.316,4212.968701124307,3535.306929775639,7538,243.16129032258064,389.78658929642785
6514,none,3,edge-3,47.716,9.07,4251.177371669698,2734.0372489881747,16546,533.741935483871,135.4546492429694
65159,none,3,edge-3,49.79658084,9.9276495,4315.790178197762,2964.890315416149,16620,536.1290322580645,106.58956508340206
65173,none,2,edge-2,52.512,5.456,4012.7258596852976,3276.601115345032,14147,456.35483870967744,100.13152952414406
65181,none,3,edge-3,48.112,11.766,4452.554515886919,2779.17693084969,23981,773.5806451612904,169.19139024152275
65190,none,5,edge-5,53.57,9.984000000000002,4319.9398737292895,3384.70510172747,16432,530.0645161290323,205.97634829251533
65215,none,2,edge-2,52.2109843,5.1758622,3991.524505049511,3244.392552693428,15892,512.6451612903226,77.49090880509037
65217,none,2,edge-2,51.5469986,5.49017876,4008.3879000109605,3169.2577816380212,16620,536.1290322580645,25.37071996238562
65219,none,2,edge-2,51.55371379999999,5.4873181,4008.235992600505,3170.015961409923,16577,534.741935483871,25.252135421766983
65221,none,2,edge-2,51.5708588,5.4517814,4005.8953228119376,3172.073264968029,16563,534.2903225806451,26.91923979984544
65225,none,2,edge-2,51.55581142,5.41230351,4003.059380613436,3170.573082437969,16642,536.8387096774194,30.037565977851546
65227,none,3,edge-3,49.012,12.104,4474.936014026758,2879.845886555573,16565,534.3548387096774,172.80511342413143
65257,none,9,edge-9,44.507528,26.019139,5586.267422674297,2513.7405212798344,16053,517.8387096774194,263.77141494833705
6528,none,9,edge-9,42.664,23.256,5404.811452276196,2268.9155481737666,16453,530.741935483871,62.89438589035213
65293,none,5,edge-5,56.1507072,11.41334653,4408.8971242414855,3672.7447344738675,14384,464.0,441.1728347241371
6532,none,9,edge-9,42.004,24.868,5548.152272475613,2221.5660423424692,16600,535.483870967742,99.14641872844616
65329,none,2,edge-2,52.21,5.158,3990.2993417632133,3244.3642040947384,14502,467.80645161290323,78.11498642784944
65376,none,3,edge-3,47.332,9.404,4275.919332540444,2691.1151573224683,16573,534.6129032258065,170.1416552149273
65384,none,11,edge-11,52.788,41.368,6361.303882293623,3749.199726755187,16148,520.9032258064516,467.8073893783672
65394,none,2,edge-2,49.760000000000005,6.511999999999999,4069.7538574538867,2966.786331157444,11692,377.16129032258067,214.89940290506988
65458,none,2,edge-2,52.03811863,4.410637920000001,3937.8941178329746,3228.9425895123986,9322,300.7096774193548,106.90322092337378
65468,none,5,edge-5,51.0777597,12.78615245,4516.202740416363,3111.112466620653,16512,532.6451612903226,135.30113739695176
65534,none,11,edge-11,55.838,37.184,5978.036893819227,3956.152206725304,15768,508.64516129032256,60.202913062749815
65537,none,2,edge-2,50.93829235,6.85888736,4100.2820467264255,3096.617174044094,38895,1254.6774193548388,106.46118184436004
65546,none,11,edge-11,55.968,37.498,5990.489392273582,3977.0179557607576,78060,2518.064516129032,41.491258286011394
65548,none,3,edge-3,47.75675812,11.36810303,4423.62955513018,2739.076424969488,14186,457.61290322580646,169.8385253176715
65553,none,5,edge-5,51.56,14.368,4623.708710438162,3170.104227147678,16636,536.6451612903226,174.99471911141683
65557,none,5,edge-5,53.49,14.376,4611.283936074625,3384.56418614956,16584,534.9677419354839,212.21878679399114
65614,none,3,edge-3,49.292,10.572,4362.618050256323,2908.9402214355646,16275,525.0,77.45679136946958
65625,none,8,edge-8,44.7431118,20.4946478,5150.597021064816,2461.9298588829206,2531,81.64516129032258,291.3428428664347
65629,none,5,edge-5,50.6613134,14.03535457,4606.1755743211625,3068.9269068965946,16576,534.7096774193549,220.29154182370712
65635,none,6,edge-6,59.3113467,18.0237235,4777.851000247838,4049.217057301083,13260,427.741935483871,67.41723945058668
65640,none,9,edge-9,43.089125,26.887375000000002,5686.784361063177,2374.663629600042,16,0.5161290322580645,239.93097821852507
6565,none,9,edge-9,44.118,27.258,5691.579601955536,2493.2634123195194,16592,535.2258064516129,310.76832239488704
65659,none,2,edge-2,53.258,6.932,4116.306378937169,3354.311993306982,9654,311.4193548387097,195.0796267443027
65666,none,8,edge-8,47.464,18.975999999999996,4996.318430492836,2746.613597770031,120611,3890.6774193548385,34.538031188744824
65683,none,4,edge-4,44.50506149999999,11.369504,4430.117459110291,2378.133095524975,14502,467.80645161290323,110.45170690742168
65685,none,1,edge-1,50.84306123,-1.0622111,3545.241024407818,3140.095802509871,16200,522.5806451612904,140.1419642400756
65702,none,3,edge-3,49.15543359,11.01806134,4395.277449805825,2894.107640488295,16560,534.1935483870968,98.3572675643044
65705,none,7,edge-7,51.0558468,17.301879,4831.986162610459,3130.499648065524,15620,503.8709677419355,138.69258678296944
65718,none,1,edge-1,52.466,-1.016,3575.6189986192117,3318.43810821868,15906,513.0967741935484,81.76488598931763
65731,none,5,edge-5,49.4941301,14.67903998,4659.775854229945,2942.039466485667,16539,533.516129032258,353.7214526773842
65740,none,7,edge-7,50.31666919,18.84784788,4949.46230779553,3060.7269749113625,16139,520.6129032258065,138.9180984119652
65760,none,2,edge-2,51.082,5.066,3975.5531311440695,3119.526201544608,15938,514.1290322580645,81.57963779779807
65800,none,3,edge-3,48.116,11.66,4444.650103221496,2779.4382940621526,16611,535.8387096774194,162.13703584758315
65832,none,9,edge-9,42.648,23.332,5411.243786116911,2268.2643632853456,16610,535.8064516129032,56.65930546166872
65860,none,3,edge-3,47.53096614,8.77964526,4229.050849576155,2713.7969637925357,16200,522.5806451612904,163.14819075593869
65872,none,7,edge-7,50.08,21.992,5175.036753509816,3066.449850143617,15894,512.7096774193549,259.57060256330305
65880,none,2,edge-2,51.364,6.054,4046.3263149623663,3146.658857873593,15191,490.03225806451616,34.75522466154614
65892,none,2,edge-2,52.08010602,4.39880669,3937.444592830587,3233.665034486441,16595,535.3225806451613,109.60499956467268
65897,none,5,edge-5,50.897999999999996,10.854,4381.080111268218,3087.74616616251,20104,648.516129032258,167.27886154373505
65975,none,2,edge-2,48.9178399,2.33500242,3760.2106549867576,2896.394130363092,19703,635.5806451612904,391.6767183841634
65991,none,2,edge-2,51.5558577,5.092435600000001,3980.929289703077,3172.0201962736296,16121,520.0322580645161,51.53279361661477
65997,none,7,edge-7,52.258,21.052,5072.3138060512165,3295.890516352398,10023,323.3225806451613,153.91178347584656
66021,none,11,edge-11,59.98,30.346,5441.5962787938615,4260.109906010957,16592,535.2258064516129,588.537029471563
66055,none,7,edge-7,52.396632669999995,17.07783133,4801.911994490763,3277.542341373368,21153,682.3548387096774,169.31478723128097
66084,none,9,edge-9,43.07382651,25.62493192,5586.767014175603,2350.8096616456464,16604,535.6129032258065,139.93255690143678
66125,none,8,edge-8,44.7615129,20.485299550000004,5149.591971754466,2463.851710986242,19032,613.9354838709677,289.1771490910726
66164,none,2,edge-2,51.088,3.096,3838.0948505708534,3131.3566775628574,15990,515.8064516129032,199.58890778658315
66176,none,8,edge-8,44.816,20.538000000000004,5152.916436240233,2470.436408153267,16490,531.9354838709677,285.2781763991848
66196,none,4,edge-4,45.168,5.736,3985.4362505667937,2460.260617002567,2169,69.96774193548387,345.55568568849014
66200,none,2,edge-2,52.1637481,5.3025301,3999.8217410285406,3238.5802382949,15957,514.741935483871,68.31522020162468
66206,none,2,edge-2,52.49,4.976,3980.0489624596157,3276.2994627250127,7934,255.93548387096774,110.90179099070623
