"timestamp_utc","container","cpu_pct","memory_used_mib","memory_usage","net_io","block_io","pids"
"2026-09-06T21:57:39.6846868Z","mqtt-edge-7","0,02","2,648","2.648MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:57:39.6846868Z","mqtt-edge-8","0,02","2,645","2.645MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:57:39.6846868Z","mqtt-edge-9","0,02","2,652","2.652MiB / 15.18GiB","3.04kB / 918B","0B / 0B","1"
"2026-09-06T21:57:39.6846868Z","simulator-edge-0","0,01","4,754","4.754MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:57:39.6846868Z","simulator-edge-1","0","4,754","4.754MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:57:39.6846868Z","simulator-edge-10","0","4,773","4.773MiB / 15.18GiB","1.27kB / 579B","0B / 0B","6"
"2026-09-06T21:57:39.6846868Z","simulator-edge-11","0","4,781","4.781MiB / 15.18GiB","1.27kB / 579B","0B / 0B","6"
"2026-09-06T21:57:39.6846868Z","simulator-edge-12","0","2,77","2.77MiB / 15.18GiB","1.27kB / 579B","0B / 0B","6"
"2026-09-06T21:57:39.6846868Z","simulator-edge-2","0","4,781","4.781MiB / 15.18GiB","1.27kB / 578B","0B / 0B","6"
"2026-09-06T21:57:39.6846868Z","simulator-edge-3","0","4,758","4.758MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:57:39.6846868Z","simulator-edge-4","0","4,75","4.75MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:57:39.6846868Z","simulator-edge-5","0","4,77","4.77MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:57:39.6846868Z","simulator-edge-6","0","2,848","2.848MiB / 15.18GiB","1.34kB / 578B","0B / 0B","6"
"2026-09-06T21:57:39.6846868Z","simulator-edge-7","0","4,758","4.758MiB / 15.18GiB","1.34kB / 578B","0B / 0B","5"
"2026-09-06T21:57:39.6846868Z","simulator-edge-8","0","4,754","4.754MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:57:39.6846868Z","simulator-edge-9","0","4,754","4.754MiB / 15.18GiB","1.27kB / 578B","0B / 0B","5"
"2026-09-06T21:57:45.4119301Z","cloud-worker-0","3,38","10,06","10.06MiB / 15.18GiB","476kB / 173kB","0B / 0B","11"
"2026-09-06T21:57:45.4119301Z","cloud-worker-1","2,26","7,652","7.652MiB / 15.18GiB","194kB / 121kB","0B / 0B","10"
"2026-09-06T21:57:45.4119301Z","cloud-worker-2","2,97","7,656","7.656MiB / 15.18GiB","243kB / 137kB","0B / 0B","10"
"2026-09-06T21:57:45.4119301Z","cloud-worker-3","3,43","7,715","7.715MiB / 15.18GiB","163kB / 114kB","0B / 0B","12"
"2026-09-06T21:57:45.4119301Z","edge-0","18,46","13,35","13.35MiB / 15.18GiB","1.48MB / 288kB","0B / 0B","13"
"2026-09-06T21:57:45.4119301Z","edge-1","21,12","10,89","10.89MiB / 15.18GiB","1.99MB / 307kB","0B / 0B","12"
"2026-09-06T21:57:45.4119301Z","edge-10","16,09","10,52","10.52MiB / 15.18GiB","1.62MB / 272kB","0B / 0B","14"
"2026-09-06T21:57:45.4119301Z","edge-11","22,28","10,82","10.82MiB / 15.18GiB","2.1MB / 298kB","0B / 0B","11"
"2026-09-06T21:57:45.4119301Z","edge-12","16,84","10,59","10.59MiB / 15.18GiB","1.48MB / 269kB","0B / 0B","11"
"2026-09-06T21:57:45.4119301Z","edge-2","21,96","10,44","10.44MiB / 15.18GiB","2.27MB / 307kB","0B / 0B","12"
"2026-09-06T21:57:45.4119301Z","edge-3","19,69","8,504","8.504MiB / 15.18GiB","1.64MB / 296kB","0B / 0B","12"
"2026-09-06T21:57:45.4119301Z","edge-4","16,07","8,449","8.449MiB / 15.18GiB","1.44MB / 286kB","0B / 0B","10"
"2026-09-06T21:57:45.4119301Z","edge-5","18,7","10,9","10.9MiB / 15.18GiB","1.79MB / 295kB","0B / 0B","12"
"2026-09-06T21:57:45.4119301Z","edge-6","19,56","10,54","10.54MiB / 15.18GiB","1.64MB / 282kB","0B / 0B","13"
"2026-09-06T21:57:45.4119301Z","edge-7","20,75","9,934","9.934MiB / 15.18GiB","1.57MB / 288kB","0B / 0B","12"
"2026-09-06T21:57:45.4119301Z","edge-8","20,51","12,31","12.31MiB / 15.18GiB","2.38MB / 312kB","0B / 0B","19"
"2026-09-06T21:57:45.4119301Z","edge-9","19,23","10,44","10.44MiB / 15.18GiB","1.68MB / 300kB","0B / 0B","11"
"2026-09-06T21:57:45.4119301Z","global-aggregator","3,68","9,609","9.609MiB / 15.18GiB","146kB / 128kB","0B / 0B","11"
"2026-09-06T21:57:45.4119301Z","kafka","226,23","400,6","400.6MiB / 15.18GiB","2.09MB / 1.74MB","0B / 0B","126"
"2026-09-06T21:57:45.4119301Z","mqtt-edge-0","5,72","2,652","2.652MiB / 15.18GiB","1.68MB / 1.51MB","0B / 0B","1"
"2026-09-06T21:57:45.4119301Z","mqtt-edge-1","9,03","2,652","2.652MiB / 15.18GiB","2.35MB / 2.09MB","0B / 0B","1"
"2026-09-06T21:57:45.4119301Z","mqtt-edge-10","6,04","2,652","2.652MiB / 15.18GiB","1.93MB / 1.72MB","0B / 0B","1"
"2026-09-06T21:57:45.4119301Z","mqtt-edge-11","9,85","2,656","2.656MiB / 15.18GiB","2.48MB / 2.2MB","0B / 0B","1"
"2026-09-06T21:57:45.4119301Z","mqtt-edge-12","5,43","2,641","2.641MiB / 15.18GiB","1.77MB / 1.58MB","0B / 0B","1"
"2026-09-06T21:57:45.4119301Z","mqtt-edge-2","7,95","2,648","2.648MiB / 15.18GiB","2.63MB / 2.34MB","0B / 0B","1"
"2026-09-06T21:57:45.4119301Z","mqtt-edge-3","7,25","2,656","2.656MiB / 15.18GiB","1.93MB / 1.72MB","0B / 0B","1"
"2026-09-06T21:57:45.4119301Z","mqtt-edge-4","5,99","2,648","2.648MiB / 15.18GiB","1.67MB / 1.51MB","0B / 0B","1"
"2026-09-06T21:57:45.4119301Z","mqtt-edge-5","7,05","2,645","2.645MiB / 15.18GiB","2.07MB / 1.85MB","0B / 0B","1"
"2026-09-06T21:57:45.4119301Z","mqtt-edge-6","5,9","2,645","2.645MiB / 15.18GiB","1.98MB / 1.77MB","0B / 0B","1"
"2026-09-06T21:57:45.4119301Z","mqtt-edge-7","5,53","2,648","2.648MiB / 15.18GiB","1.85MB / 1.66MB","0B / 0B","1"
"2026-09-06T21:57:45.4119301Z","mqtt-edge-8","7,79","2,652","2.652MiB / 15.18GiB","2.81MB / 2.49MB","0B / 0B","1"
"2026-09-06T21:57:45.4119301Z","mqtt-edge-9","6,56","2,652","2.652MiB / 15.18GiB","1.9MB / 1.7MB","0B / 0B","1"
"2026-09-06T21:57:45.4119301Z","simulator-edge-0","13,38","9,949","9.949MiB / 15.18GiB","112kB / 1.51MB","0B / 0B","8"
"2026-09-06T21:57:45.4119301Z","simulator-edge-1","14,26","8,738","8.738MiB / 15.18GiB","137kB / 2.16MB","0B / 0B","6"
"2026-09-06T21:57:45.4119301Z","simulator-edge-10","12,72","8,449","8.449MiB / 15.18GiB","112kB / 1.74MB","0B / 0B","7"
"2026-09-06T21:57:45.4119301Z","simulator-edge-11","16,19","8,148","8.148MiB / 15.18GiB","139kB / 2.3MB","0B / 0B","7"
"2026-09-06T21:57:45.4119301Z","simulator-edge-12","12,05","7,926","7.926MiB / 15.18GiB","107kB / 1.6MB","0B / 0B","7"
"2026-09-06T21:57:45.4119301Z","simulator-edge-2","16,25","8,059","8.059MiB / 15.18GiB","149kB / 2.39MB","0B / 0B","7"
"2026-09-06T21:57:45.4119301Z","simulator-edge-3","14,27","8,02","8.02MiB / 15.18GiB","116kB / 1.76MB","0B / 0B","8"
"2026-09-06T21:57:45.4119301Z","simulator-edge-4","13,74","9,941","9.941MiB / 15.18GiB","114kB / 1.49MB","0B / 0B","7"
"2026-09-06T21:57:45.4119301Z","simulator-edge-5","14,49","8,355","8.355MiB / 15.18GiB","130kB / 1.94MB","0B / 0B","6"
"2026-09-06T21:57:45.4119301Z","simulator-edge-6","13,04","9,738","9.738MiB / 15.18GiB","118kB / 1.72MB","0B / 0B","7"
"2026-09-06T21:57:45.4119301Z","simulator-edge-7","13,39","7,949","7.949MiB / 15.18GiB","119kB / 1.68MB","0B / 0B","7"
"2026-09-06T21:57:45.4119301Z","simulator-edge-8","16,47","8,664","8.664MiB / 15.18GiB","142kB / 2.62MB","0B / 0B","10"
"2026-09-06T21:57:45.4119301Z","simulator-edge-9","14,15","8,465","8.465MiB / 15.18GiB","115kB / 1.76MB","0B / 0B","6"
"2026-09-06T21:57:57.0530044Z","cloud-worker-0","6,1","10,54","10.54MiB / 15.18GiB","2.1MB / 1.3MB","0B / 0B","11"
"2026-09-06T21:57:57.0530044Z","cloud-worker-1","4,31","10,45","10.45MiB / 15.18GiB","861kB / 810kB","0B / 0B","10"
"2026-09-06T21:57:57.0530044Z","cloud-worker-2","3,89","8,359","8.359MiB / 15.18GiB","1.77MB / 969kB","0B / 0B","10"
"2026-09-06T21:57:57.0530044Z","cloud-worker-3","3,86","8,531","8.531MiB / 15.18GiB","1.16MB / 799kB","0B / 0B","12"
"2026-09-06T21:57:57.0530044Z","edge-0","17,19","14,02","14.02MiB / 15.18GiB","10.1MB / 1.84MB","0B / 0B","13"
"2026-09-06T21:57:57.0530044Z","edge-1","18,41","13,18","13.18MiB / 15.18GiB","13.2MB / 1.99MB","0B / 0B","15"
"2026-09-06T21:57:57.0530044Z","edge-10","18,56","11,74","11.74MiB / 15.18GiB","11MB / 1.86MB","0B / 0B","14"
"2026-09-06T21:57:57.0530044Z","edge-11","18,45","11,42","11.42MiB / 15.18GiB","13.9MB / 1.99MB","0B / 0B","14"
"2026-09-06T21:57:57.0530044Z","edge-12","16,63","12,96","12.96MiB / 15.18GiB","10.4MB / 1.86MB","0B / 0B","13"
"2026-09-06T21:57:57.0530044Z","edge-2","19,84","11,25","11.25MiB / 15.18GiB","15.1MB / 1.98MB","0B / 0B","14"
"2026-09-06T21:57:57.0530044Z","edge-3","15,16","9,367","9.367MiB / 15.18GiB","10.8MB / 1.89MB","0B / 0B","14"
"2026-09-06T21:57:57.0530044Z","edge-4","17,84","11,07","11.07MiB / 15.18GiB","9.5MB / 1.8MB","0B / 0B","13"
"2026-09-06T21:57:57.0530044Z","edge-5","18,97","11,4","11.4MiB / 15.18GiB","11.8MB / 1.92MB","0B / 0B","12"
"2026-09-06T21:57:57.0530044Z","edge-6","16,72","11,42","11.42MiB / 15.18GiB","11.5MB / 1.88MB","0B / 0B","14"
"2026-09-06T21:57:57.0530044Z","edge-7","15,73","10,15","10.15MiB / 15.18GiB","10.9MB / 1.91MB","0B / 0B","13"
"2026-09-06T21:57:57.0530044Z","edge-8","21,95","11,43","11.43MiB / 15.18GiB","16.2MB / 2.04MB","0B / 0B","14"
"2026-09-06T21:57:57.0530044Z","edge-9","17","11,3","11.3MiB / 15.18GiB","11.1MB / 1.9MB","0B / 0B","14"
"2026-09-06T21:57:57.0530044Z","global-aggregator","4,5","10,6","10.6MiB / 15.18GiB","1.15MB / 864kB","0B / 0B","11"
"2026-09-06T21:57:57.0530044Z","kafka","174,05","782,6","782.6MiB / 15.18GiB","14.4MB / 10.4MB","0B / 0B","145"
"2026-09-06T21:57:57.0530044Z","mqtt-edge-0","8,33","2,648","2.648MiB / 15.18GiB","11.7MB / 10.5MB","0B / 0B","1"
"2026-09-06T21:57:57.0530044Z","mqtt-edge-1","6,8","2,648","2.648MiB / 15.18GiB","15.5MB / 13.8MB","0B / 0B","1"
"2026-09-06T21:57:57.0530044Z","mqtt-edge-10","10,48","2,648","2.648MiB / 15.18GiB","13MB / 11.6MB","0B / 0B","1"
"2026-09-06T21:57:57.0530044Z","mqtt-edge-11","7,76","2,656","2.656MiB / 15.18GiB","16.3MB / 14.6MB","0B / 0B","1"
"2026-09-06T21:57:57.0530044Z","mqtt-edge-12","9,61","2,645","2.645MiB / 15.18GiB","12.1MB / 10.9MB","0B / 0B","1"
"2026-09-06T21:57:57.0530044Z","mqtt-edge-2","12,47","2,645","2.645MiB / 15.18GiB","17.8MB / 15.8MB","0B / 0B","1"
"2026-09-06T21:57:57.0530044Z","mqtt-edge-3","8,46","2,652","2.652MiB / 15.18GiB","12.6MB / 11.2MB","0B / 0B","1"
"2026-09-06T21:57:57.0530044Z","mqtt-edge-4","8,94","2,648","2.648MiB / 15.18GiB","11MB / 9.9MB","0B / 0B","1"
"2026-09-06T21:57:57.0530044Z","mqtt-edge-5","8,35","2,648","2.648MiB / 15.18GiB","13.8MB / 12.5MB","0B / 0B","1"
"2026-09-06T21:57:57.0530044Z","mqtt-edge-6","9,95","2,645","2.645MiB / 15.18GiB","13.4MB / 12MB","0B / 0B","1"
"2026-09-06T21:57:57.0530044Z","mqtt-edge-7","10,89","2,648","2.648MiB / 15.18GiB","12.6MB / 11.4MB","0B / 0B","1"
"2026-09-06T21:57:57.0530044Z","mqtt-edge-8","11,26","2,652","2.652MiB / 15.18GiB","19MB / 16.9MB","0B / 0B","1"
"2026-09-06T21:57:57.0530044Z","mqtt-edge-9","9,47","2,656","2.656MiB / 15.18GiB","13.1MB / 11.7MB","0B / 0B","1"
"2026-09-06T21:57:57.0530044Z","simulator-edge-0","12,25","10,51","10.51MiB / 15.18GiB","771kB / 10.6MB","0B / 0B","8"
"2026-09-06T21:57:57.0530044Z","simulator-edge-1","14,82","11,19","11.19MiB / 15.18GiB","827kB / 14.2MB","0B / 0B","8"
"2026-09-06T21:57:57.0530044Z","simulator-edge-10","13,97","11,55","11.55MiB / 15.18GiB","764kB / 11.8MB","0B / 0B","8"
"2026-09-06T21:57:57.0530044Z","simulator-edge-11","15,65","10,91","10.91MiB / 15.18GiB","930kB / 15.1MB","0B / 0B","9"
"2026-09-06T21:57:57.0530044Z","simulator-edge-12","13,75","10,61","10.61MiB / 15.18GiB","772kB / 11MB","0B / 0B","8"
"2026-09-06T21:57:57.0530044Z","simulator-edge-2","16,22","10,81","10.81MiB / 15.18GiB","930kB / 16.5MB","0B / 0B","11"
"2026-09-06T21:57:57.0530044Z","simulator-edge-3","13,04","8,438","8.438MiB / 15.18GiB","662kB / 11.5MB","0B / 0B","8"
"2026-09-06T21:57:57.0530044Z","simulator-edge-4","13,14","10,26","10.26MiB / 15.18GiB","679kB / 9.98MB","0B / 0B","8"
"2026-09-06T21:57:57.0530044Z","simulator-edge-5","12,78","10,78","10.78MiB / 15.18GiB","903kB / 12.6MB","0B / 0B","9"
"2026-09-06T21:57:57.0530044Z","simulator-edge-6","13,97","10,72","10.72MiB / 15.18GiB","761kB / 12.3MB","0B / 0B","9"
"2026-09-06T21:57:57.0530044Z","simulator-edge-7","12,87","10,63","10.63MiB / 15.18GiB","853kB / 11.5MB","0B / 0B","8"
"2026-09-06T21:57:57.0530044Z","simulator-edge-8","20,71","9,305","9.305MiB / 15.18GiB","880kB / 17.6MB","0B / 0B","10"
"2026-09-06T21:57:57.0530044Z","simulator-edge-9","12,53","10,8","10.8MiB / 15.18GiB","799kB / 11.9MB","0B / 0B","9"
"2026-09-06T21:58:07.7337286Z","cloud-worker-0","14,16","10,64","10.64MiB / 15.18GiB","4.66MB / 3.4MB","0B / 0B","12"
"2026-09-06T21:58:07.7337286Z","cloud-worker-1","8,09","11,05","11.05MiB / 15.18GiB","2.42MB / 2.12MB","0B / 0B","12"
"2026-09-06T21:58:07.7337286Z","cloud-worker-2","10,14","10,77","10.77MiB / 15.18GiB","2.87MB / 2.51MB","0B / 0B","11"
"2026-09-06T21:58:07.7337286Z","cloud-worker-3","8,47","8,887","8.887MiB / 15.18GiB","2.73MB / 2.12MB","0B / 0B","13"
"2026-09-06T21:58:07.7337286Z","edge-0","17,03","13,96","13.96MiB / 15.18GiB","18MB / 3.5MB","0B / 0B","14"
"2026-09-06T21:58:07.7337286Z","edge-1","21,09","13,48","13.48MiB / 15.18GiB","23.9MB / 3.73MB","0B / 0B","16"
"2026-09-06T21:58:07.7337286Z","edge-10","17,56","13,43","13.43MiB / 15.18GiB","21.3MB / 3.61MB","0B / 0B","15"
"2026-09-06T21:58:07.7337286Z","edge-11","20,7","11,71","11.71MiB / 15.18GiB","25.5MB / 3.79MB","0B / 0B","14"
"2026-09-06T21:58:07.7337286Z","edge-12","18,04","13,28","13.28MiB / 15.18GiB","19.2MB / 3.55MB","0B / 0B","13"
"2026-09-06T21:58:07.7337286Z","edge-2","21,96","11,44","11.44MiB / 15.18GiB","27.8MB / 3.82MB","0B / 0B","14"
"2026-09-06T21:58:07.7337286Z","edge-3","18,34","9,371","9.371MiB / 15.18GiB","20MB / 3.59MB","0B / 0B","14"
"2026-09-06T21:58:07.7337286Z","edge-4","15,61","11,07","11.07MiB / 15.18GiB","17.8MB / 3.36MB","0B / 0B","13"
"2026-09-06T21:58:07.7337286Z","edge-5","16,41","11,56","11.56MiB / 15.18GiB","21.2MB / 3.63MB","0B / 0B","12"
"2026-09-06T21:58:07.7337286Z","edge-6","16,86","11,69","11.69MiB / 15.18GiB","21.6MB / 3.56MB","0B / 0B","14"
"2026-09-06T21:58:07.7337286Z","edge-7","20,05","10,44","10.44MiB / 15.18GiB","20.2MB / 3.6MB","0B / 0B","13"
"2026-09-06T21:58:07.7337286Z","edge-8","22,46","11,68","11.68MiB / 15.18GiB","29.6MB / 3.85MB","0B / 0B","14"
"2026-09-06T21:58:07.7337286Z","edge-9","20,27","11,46","11.46MiB / 15.18GiB","20.7MB / 3.59MB","0B / 0B","14"
"2026-09-06T21:58:07.7337286Z","global-aggregator","12,11","10,9","10.9MiB / 15.18GiB","2.72MB / 2MB","0B / 0B","11"
"2026-09-06T21:58:07.7337286Z","kafka","104,02","918,7","918.7MiB / 15.18GiB","30.2MB / 21.7MB","0B / 0B","120"
"2026-09-06T21:58:07.7337286Z","mqtt-edge-0","5,61","2,652","2.652MiB / 15.18GiB","20.9MB / 19MB","0B / 0B","1"
"2026-09-06T21:58:07.7337286Z","mqtt-edge-1","6,24","2,652","2.652MiB / 15.18GiB","28MB / 24.9MB","0B / 0B","1"
"2026-09-06T21:58:07.7337286Z","mqtt-edge-10","7,35","2,648","2.648MiB / 15.18GiB","24.9MB / 22.5MB","0B / 0B","1"
"2026-09-06T21:58:07.7337286Z","mqtt-edge-11","7,65","2,66","2.66MiB / 15.18GiB","29.8MB / 26.9MB","0B / 0B","1"
"2026-09-06T21:58:07.7337286Z","mqtt-edge-12","6,01","2,645","2.645MiB / 15.18GiB","22.3MB / 20.2MB","0B / 0B","1"
"2026-09-06T21:58:07.7337286Z","mqtt-edge-2","8,06","2,645","2.645MiB / 15.18GiB","32.6MB / 29.3MB","0B / 0B","1"
"2026-09-06T21:58:07.7337286Z","mqtt-edge-3","5,77","2,652","2.652MiB / 15.18GiB","23.3MB / 20.7MB","0B / 0B","1"
"2026-09-06T21:58:07.7337286Z","mqtt-edge-4","5,25","2,648","2.648MiB / 15.18GiB","20.8MB / 18.6MB","0B / 0B","1"
"2026-09-06T21:58:07.7337286Z","mqtt-edge-5","6,42","2,645","2.645MiB / 15.18GiB","24.9MB / 22.5MB","0B / 0B","1"
"2026-09-06T21:58:07.7337286Z","mqtt-edge-6","6,49","2,645","2.645MiB / 15.18GiB","25.3MB / 22.8MB","0B / 0B","1"
"2026-09-06T21:58:07.7337286Z","mqtt-edge-7","6,25","2,648","2.648MiB / 15.18GiB","23.6MB / 21.4MB","0B / 0B","1"
"2026-09-06T21:58:07.7337286Z","mqtt-edge-8","8,02","2,648","2.648MiB / 15.18GiB","34.7MB / 30.7MB","0B / 0B","1"
"2026-09-06T21:58:07.7337286Z","mqtt-edge-9","7","2,656","2.656MiB / 15.18GiB","24.2MB / 21.9MB","0B / 0B","1"
"2026-09-06T21:58:07.7337286Z","simulator-edge-0","10","10,87","10.87MiB / 15.18GiB","1.53MB / 18.8MB","0B / 0B","8"
"2026-09-06T21:58:07.7337286Z","simulator-edge-1","12,81","11,39","11.39MiB / 15.18GiB","1.48MB / 25.7MB","0B / 0B","8"
"2026-09-06T21:58:07.7337286Z","simulator-edge-10","14,46","11,29","11.29MiB / 15.18GiB","1.62MB / 22.6MB","0B / 0B","10"
"2026-09-06T21:58:07.7337286Z","simulator-edge-11","14,74","11,1","11.1MiB / 15.18GiB","1.87MB / 27.4MB","0B / 0B","9"
"2026-09-06T21:58:07.7337286Z","simulator-edge-12","11,12","10,82","10.82MiB / 15.18GiB","1.53MB / 20.2MB","0B / 0B","9"
"2026-09-06T21:58:07.7337286Z","simulator-edge-2","15,82","11,16","11.16MiB / 15.18GiB","1.97MB / 30.2MB","0B / 0B","11"
"2026-09-06T21:58:07.7337286Z","simulator-edge-3","12,86","10,71","10.71MiB / 15.18GiB","1.18MB / 20.2MB","0B / 0B","9"
"2026-09-06T21:58:07.7337286Z","simulator-edge-4","11,67","10,76","10.76MiB / 15.18GiB","1.26MB / 18.8MB","0B / 0B","9"
"2026-09-06T21:58:07.7337286Z","simulator-edge-5","12,75","10,71","10.71MiB / 15.18GiB","1.7MB / 22.6MB","0B / 0B","9"
"2026-09-06T21:58:07.7337286Z","simulator-edge-6","13,88","11,05","11.05MiB / 15.18GiB","1.61MB / 23.1MB","0B / 0B","9"
"2026-09-06T21:58:07.7337286Z","simulator-edge-7","12,28","10,89","10.89MiB / 15.18GiB","1.66MB / 21.4MB","0B / 0B","10"
"2026-09-06T21:58:07.7337286Z","simulator-edge-8","16,35","9,332","9.332MiB / 15.18GiB","1.64MB / 32.2MB","0B / 0B","10"
"2026-09-06T21:58:07.7337286Z","simulator-edge-9","13,15","11,09","11.09MiB / 15.18GiB","1.64MB / 22MB","0B / 0B","9"
"2026-09-06T21:58:18.9290752Z","cloud-worker-0","18,98","12,96","12.96MiB / 15.18GiB","7.1MB / 6.25MB","0B / 0B","13"
"2026-09-06T21:58:18.9290752Z","cloud-worker-1","12,05","11,09","11.09MiB / 15.18GiB","4.06MB / 3.73MB","0B / 0B","12"
"2026-09-06T21:58:18.9290752Z","cloud-worker-2","14,24","11,04","11.04MiB / 15.18GiB","5.2MB / 4.65MB","0B / 0B","13"
"2026-09-06T21:58:18.9290752Z","cloud-worker-3","13,31","8,984","8.984MiB / 15.18GiB","3.9MB / 3.79MB","0B / 0B","13"
"2026-09-06T21:58:18.9290752Z","edge-0","14,35","13,84","13.84MiB / 15.18GiB","25.7MB / 5.04MB","0B / 0B","14"
"2026-09-06T21:58:18.9290752Z","edge-1","13,24","13,82","13.82MiB / 15.18GiB","34.2MB / 4.99MB","0B / 0B","16"
"2026-09-06T21:58:18.9290752Z","edge-10","18,15","13,54","13.54MiB / 15.18GiB","31.9MB / 5.14MB","0B / 0B","16"
"2026-09-06T21:58:18.9290752Z","edge-11","16,08","11,52","11.52MiB / 15.18GiB","37.7MB / 5.09MB","0B / 0B","15"
"2026-09-06T21:58:18.9290752Z","edge-12","12,22","13,43","13.43MiB / 15.18GiB","27.8MB / 5.07MB","0B / 0B","13"
"2026-09-06T21:58:18.9290752Z","edge-2","14,49","11,46","11.46MiB / 15.18GiB","39.4MB / 5.44MB","0B / 0B","15"
"2026-09-06T21:58:18.9290752Z","edge-3","15,21","9,52","9.52MiB / 15.18GiB","28.9MB / 5.12MB","0B / 0B","14"
"2026-09-06T21:58:18.9290752Z","edge-4","15,96","11,41","11.41MiB / 15.18GiB","26.1MB / 4.78MB","0B / 0B","13"
"2026-09-06T21:58:18.9290752Z","edge-5","13,1","11,84","11.84MiB / 15.18GiB","29.4MB / 5.05MB","0B / 0B","13"
"2026-09-06T21:58:18.9290752Z","edge-6","14,51","11,29","11.29MiB / 15.18GiB","31.3MB / 5MB","0B / 0B","14"
"2026-09-06T21:58:18.9290752Z","edge-7","13,14","10,3","10.3MiB / 15.18GiB","29.5MB / 4.78MB","0B / 0B","14"
"2026-09-06T21:58:18.9290752Z","edge-8","15,96","11,68","11.68MiB / 15.18GiB","43.4MB / 5.58MB","0B / 0B","14"
"2026-09-06T21:58:18.9290752Z","edge-9","10,89","11,5","11.5MiB / 15.18GiB","29.6MB / 4.8MB","0B / 0B","14"
"2026-09-06T21:58:18.9290752Z","global-aggregator","21,38","11,91","11.91MiB / 15.18GiB","4.61MB / 3.28MB","0B / 0B","15"
"2026-09-06T21:58:18.9290752Z","kafka","102,55","919,2","919.2MiB / 15.18GiB","48MB / 34MB","0B / 0B","120"
"2026-09-06T21:58:18.9290752Z","mqtt-edge-0","6,22","2,652","2.652MiB / 15.18GiB","29.9MB / 27.3MB","0B / 0B","1"
"2026-09-06T21:58:18.9290752Z","mqtt-edge-1","7,16","2,648","2.648MiB / 15.18GiB","39.8MB / 35.6MB","0B / 0B","1"
"2026-09-06T21:58:18.9290752Z","mqtt-edge-10","7,7","2,652","2.652MiB / 15.18GiB","37.2MB / 33.8MB","0B / 0B","1"
"2026-09-06T21:58:18.9290752Z","mqtt-edge-11","9,58","2,664","2.664MiB / 15.18GiB","44MB / 39.9MB","0B / 0B","1"
"2026-09-06T21:58:18.9290752Z","mqtt-edge-12","6,85","2,648","2.648MiB / 15.18GiB","32.3MB / 29.4MB","0B / 0B","1"
"2026-09-06T21:58:18.9290752Z","mqtt-edge-2","7,94","2,648","2.648MiB / 15.18GiB","46.2MB / 41.7MB","0B / 0B","1"
"2026-09-06T21:58:18.9290752Z","mqtt-edge-3","8,01","2,656","2.656MiB / 15.18GiB","33.7MB / 30MB","0B / 0B","1"
"2026-09-06T21:58:18.9290752Z","mqtt-edge-4","5,44","2,645","2.645MiB / 15.18GiB","30.3MB / 27.2MB","0B / 0B","1"
"2026-09-06T21:58:18.9290752Z","mqtt-edge-5","6,17","2,645","2.645MiB / 15.18GiB","34.3MB / 31.1MB","0B / 0B","1"
"2026-09-06T21:58:18.9290752Z","mqtt-edge-6","7,92","2,648","2.648MiB / 15.18GiB","36.4MB / 32.9MB","0B / 0B","1"
"2026-09-06T21:58:18.9290752Z","mqtt-edge-7","7,1","2,648","2.648MiB / 15.18GiB","34.3MB / 31.3MB","0B / 0B","1"
"2026-09-06T21:58:18.9290752Z","mqtt-edge-8","10,42","2,648","2.648MiB / 15.18GiB","50.8MB / 45.2MB","0B / 0B","1"
"2026-09-06T21:58:18.9290752Z","mqtt-edge-9","6,75","2,656","2.656MiB / 15.18GiB","34.5MB / 31.4MB","0B / 0B","1"
"2026-09-06T21:58:18.9290752Z","simulator-edge-0","12,6","11,7","11.7MiB / 15.18GiB","2.29MB / 26.9MB","0B / 0B","10"
"2026-09-06T21:58:18.9290752Z","simulator-edge-1","15,19","11,06","11.06MiB / 15.18GiB","2.13MB / 36.8MB","0B / 0B","8"
"2026-09-06T21:58:18.9290752Z","simulator-edge-10","14,74","11,54","11.54MiB / 15.18GiB","2.6MB / 34.1MB","0B / 0B","10"
"2026-09-06T21:58:18.9290752Z","simulator-edge-11","17,18","11,1","11.1MiB / 15.18GiB","2.93MB / 40.9MB","0B / 0B","9"
"2026-09-06T21:58:18.9290752Z","simulator-edge-12","13,05","10,93","10.93MiB / 15.18GiB","2.31MB / 29.3MB","0B / 0B","9"
"2026-09-06T21:58:18.9290752Z","simulator-edge-2","16,31","11,13","11.13MiB / 15.18GiB","2.96MB / 42.8MB","0B / 0B","11"
"2026-09-06T21:58:18.9290752Z","simulator-edge-3","12,37","10,62","10.62MiB / 15.18GiB","1.81MB / 30.7MB","0B / 0B","9"
"2026-09-06T21:58:18.9290752Z","simulator-edge-4","12,57","11,21","11.21MiB / 15.18GiB","1.87MB / 27.5MB","0B / 0B","9"
